worker_id,prompt_code,writing_type,Total number of sentences,Number of sentences of initial prompt,Number of sentences completely authored by the user,Number of sentences completely authored by GPT-3,Number of sentences authored by GPT-3 and user,Total number of GPT-3 calls made,Number of times GPT-3 suggestion is used,Number of times user rejected GPT-3 suggestion,Number of times GPT-3 suggestion is modified,Number of times GPT-3 suggestion is used as is,GPT-3 : Total Sentences,User : Total Sentences,Amount of GPT-3 Usage,Type Token Ratio,Cluster
A2ONILC0LZKG6Y,news,argumentative,26,6,14,0,6,11,6,5,3,3,0.0,0.5384615384615384,0.2307692307692307,0.4034334763948498,0
ANCIB6B6EBBIJ,athletes,argumentative,18,9,6,0,3,7,3,4,2,1,0.0,0.3333333333333333,0.1666666666666666,0.543026706231454,0
ANCIB6B6EBBIJ,extremesports,argumentative,20,5,9,0,6,8,6,2,2,4,0.0,0.45,0.3,0.5373563218390804,0
A3S67QA0SQVPUJ,athletes,argumentative,29,9,15,0,5,7,5,2,3,2,0.0,0.5172413793103449,0.1724137931034483,0.4681724845995893,0
A2W121DQXNQK1,athletes,argumentative,20,9,6,0,5,7,5,2,2,3,0.0,0.3,0.25,0.4907749077490775,0
A8C3WNWRBWUXO,audiobook,argumentative,17,7,4,1,5,17,8,9,1,7,0.0588235294117647,0.2352941176470588,0.3529411764705882,0.4425087108013937,0
A1198W1SPF1R4,extremesports,argumentative,16,5,1,0,10,12,11,1,6,5,0.0,0.0625,0.625,0.5344352617079889,0
A1198W1SPF1R4,school,argumentative,18,6,1,0,11,12,11,1,3,8,0.0,0.0555555555555555,0.6111111111111112,0.5278810408921933,0
A1VZSFHTU51JP0,animal,argumentative,33,7,21,0,5,13,5,8,1,4,0.0,0.6363636363636364,0.1515151515151515,0.4505747126436781,2
A1VZSFHTU51JP0,extremesports,argumentative,22,5,10,0,7,9,7,2,3,4,0.0,0.4545454545454545,0.3181818181818182,0.4939172749391727,0
A1VZSFHTU51JP0,audiobook,argumentative,30,7,18,0,5,6,5,1,1,4,0.0,0.6,0.1666666666666666,0.4905149051490515,2
A2W121DQXNQK1,pads,argumentative,20,7,10,0,3,8,3,5,2,1,0.0,0.5,0.15,0.4475982532751091,0
A1198W1SPF1R4,audiobook,argumentative,16,7,3,0,6,13,7,6,5,2,0.0,0.1875,0.375,0.5,0
ANCIB6B6EBBIJ,news,argumentative,15,6,7,0,2,2,2,0,1,1,0.0,0.4666666666666667,0.1333333333333333,0.4664179104477612,0
A1TW2BZRRS874Z,pads,argumentative,17,7,10,0,0,9,0,9,0,0,0.0,0.5882352941176471,0.0,0.5907473309608541,0
A8C3WNWRBWUXO,extremesports,argumentative,13,5,5,0,3,19,3,16,1,2,0.0,0.3846153846153846,0.2307692307692307,0.5919732441471572,0
A2W121DQXNQK1,animal,argumentative,19,7,5,0,7,9,7,2,3,4,0.0,0.2631578947368421,0.3684210526315789,0.4416826003824092,0
A2W121DQXNQK1,audiobook,argumentative,23,7,11,0,5,7,5,2,3,2,0.0,0.4782608695652174,0.217391304347826,0.4396039603960396,0
A8C3WNWRBWUXO,animal,argumentative,17,7,8,0,2,12,2,10,0,2,0.0,0.4705882352941176,0.1176470588235294,0.4972222222222222,0
A3P9TM5PRYBH90,animal,argumentative,21,7,12,0,2,6,2,4,1,1,0.0,0.5714285714285714,0.0952380952380952,0.5562913907284768,0
ANCIB6B6EBBIJ,stereotype,argumentative,18,4,7,0,7,7,7,0,4,3,0.0,0.3888888888888889,0.3888888888888889,0.5331230283911672,0
A3P9TM5PRYBH90,athletes,argumentative,21,9,9,0,3,4,3,1,0,3,0.0,0.4285714285714285,0.1428571428571428,0.5786666666666667,0
ANCIB6B6EBBIJ,athletes,argumentative,21,9,8,0,4,6,4,2,0,4,0.0,0.3809523809523809,0.1904761904761904,0.484090909090909,0
ANCIB6B6EBBIJ,audiobook,argumentative,23,7,11,0,5,6,5,1,3,2,0.0,0.4782608695652174,0.217391304347826,0.5013623978201635,0
A8C3WNWRBWUXO,screen,argumentative,18,6,6,1,5,10,6,4,1,5,0.0555555555555555,0.3333333333333333,0.3333333333333333,0.5295857988165681,0
ANCIB6B6EBBIJ,pads,argumentative,19,7,10,0,2,5,2,3,2,0,0.0,0.5263157894736842,0.1052631578947368,0.535593220338983,0
ANCIB6B6EBBIJ,animal,argumentative,25,7,13,0,5,7,6,1,1,5,0.0,0.52,0.2,0.4523326572008113,0
A1198W1SPF1R4,stereotype,argumentative,18,4,7,0,7,15,7,8,0,7,0.0,0.3888888888888889,0.3888888888888889,0.5082644628099173,0
A1198W1SPF1R4,news,argumentative,18,6,4,0,8,8,8,0,5,3,0.0,0.2222222222222222,0.4444444444444444,0.4640522875816993,0
A2WGW5Y3ZFBDEC,animal,argumentative,23,7,4,0,12,31,15,16,3,12,0.0,0.1739130434782608,0.5217391304347826,0.4028776978417266,1
ASVRLMDNQBUD9,news,argumentative,19,6,8,0,5,5,5,0,0,5,0.0,0.4210526315789473,0.2631578947368421,0.4083885209713024,0
ASVRLMDNQBUD9,news,argumentative,16,6,6,0,4,5,5,0,2,3,0.0,0.375,0.25,0.4630136986301369,0
ASVRLMDNQBUD9,audiobook,argumentative,19,7,8,0,4,7,4,3,1,3,0.0,0.4210526315789473,0.2105263157894736,0.4696485623003195,0
A1TW2BZRRS874Z,animal,argumentative,20,7,10,0,3,9,3,6,1,2,0.0,0.5,0.15,0.5319148936170213,0
ASVRLMDNQBUD9,stereotype,argumentative,17,4,9,0,4,5,4,1,2,2,0.0,0.5294117647058824,0.2352941176470588,0.5871886120996441,0
A1TW2BZRRS874Z,news,argumentative,17,6,10,0,1,4,1,3,1,0,0.0,0.5882352941176471,0.0588235294117647,0.5483870967741935,0
ASVRLMDNQBUD9,school,argumentative,21,6,11,0,4,7,4,3,1,3,0.0,0.5238095238095238,0.1904761904761904,0.5371621621621622,0
A23KAJRDVCVGOE,animal,argumentative,15,7,8,0,0,9,0,9,0,0,0.0,0.5333333333333333,0.0,0.5056818181818182,0
ASVRLMDNQBUD9,athletes,argumentative,19,9,7,0,3,3,3,0,0,3,0.0,0.3684210526315789,0.1578947368421052,0.490521327014218,0
ASVRLMDNQBUD9,pads,argumentative,20,7,7,0,6,7,6,1,1,5,0.0,0.35,0.3,0.4828496042216358,0
A1TW2BZRRS874Z,school,argumentative,18,6,10,0,2,4,2,2,0,2,0.0,0.5555555555555556,0.1111111111111111,0.5708812260536399,0
ASVRLMDNQBUD9,pads,argumentative,16,7,7,0,2,5,2,3,0,2,0.0,0.4375,0.125,0.5068493150684932,0
A377LTGWJKY2IW,stereotype,argumentative,27,4,16,0,7,10,7,3,2,5,0.0,0.5925925925925926,0.2592592592592592,0.4178498985801217,2
A377LTGWJKY2IW,school,argumentative,33,6,22,0,5,11,5,6,1,4,0.0,0.6666666666666666,0.1515151515151515,0.3805309734513274,2
ASVRLMDNQBUD9,audiobook,argumentative,20,7,9,0,4,4,4,0,3,1,0.0,0.45,0.2,0.5250836120401338,0
A2W121DQXNQK1,animal,argumentative,20,7,10,0,3,8,3,5,0,3,0.0,0.5,0.15,0.4407484407484408,0
ANCIB6B6EBBIJ,pads,argumentative,20,7,8,0,5,5,5,0,3,2,0.0,0.4,0.25,0.4481707317073171,0
ANCIB6B6EBBIJ,screen,argumentative,15,6,5,0,4,7,4,3,0,4,0.0,0.3333333333333333,0.2666666666666666,0.5376712328767124,0
A2W121DQXNQK1,school,argumentative,20,6,7,0,7,9,7,2,4,3,0.0,0.35,0.35,0.4049429657794677,0
AZZA3J049G7R5,extremesports,argumentative,27,5,7,1,14,19,17,2,1,16,0.037037037037037,0.2592592592592592,0.5555555555555556,0.4485815602836879,1
A2W121DQXNQK1,extremesports,argumentative,22,5,12,0,5,6,5,1,2,3,0.0,0.5454545454545454,0.2272727272727272,0.4677103718199608,0
A2W121DQXNQK1,school,argumentative,25,6,14,0,5,9,5,4,2,3,0.0,0.56,0.2,0.3807890222984562,0
A2BPXWBO2OSJRP,news,argumentative,36,6,26,0,4,6,4,2,2,2,0.0,0.7222222222222222,0.1111111111111111,0.4117647058823529,2
A1VZSFHTU51JP0,news,argumentative,30,6,16,0,8,15,8,7,1,7,0.0,0.5333333333333333,0.2666666666666666,0.4156479217603912,0
A1198W1SPF1R4,athletes,argumentative,20,9,8,0,3,8,3,5,0,3,0.0,0.4,0.15,0.5264705882352941,0
ANCIB6B6EBBIJ,animal,argumentative,16,7,7,0,2,7,2,5,2,0,0.0,0.4375,0.125,0.4811827956989247,0
ANCIB6B6EBBIJ,screen,argumentative,22,6,11,0,5,5,5,0,3,2,0.0,0.5,0.2272727272727272,0.5169902912621359,0
ANCIB6B6EBBIJ,school,argumentative,21,6,8,1,6,8,7,1,2,5,0.0476190476190476,0.3809523809523809,0.3333333333333333,0.488235294117647,0
ANCIB6B6EBBIJ,dating,argumentative,22,9,8,0,5,7,5,2,1,4,0.0,0.3636363636363636,0.2272727272727272,0.4673629242819843,0
A17AF42SNQNH9C,news,argumentative,19,2,10,0,7,19,8,11,5,3,0.0,0.5263157894736842,0.3684210526315789,0.4627249357326478,0
A1198W1SPF1R4,school,argumentative,20,6,3,0,11,16,12,4,7,5,0.0,0.15,0.55,0.3894389438943894,0
A3P9TM5PRYBH90,audiobook,argumentative,21,7,10,0,4,4,4,0,0,4,0.0,0.4761904761904761,0.1904761904761904,0.5303514376996805,0
A1VZSFHTU51JP0,stereotype,argumentative,32,4,22,0,6,10,6,4,1,5,0.0,0.6875,0.1875,0.5074183976261127,2
A1198W1SPF1R4,audiobook,argumentative,24,7,6,3,8,16,11,5,3,8,0.125,0.25,0.4583333333333333,0.4642857142857143,0
ASVRLMDNQBUD9,pads,argumentative,18,7,8,0,3,3,3,0,0,3,0.0,0.4444444444444444,0.1666666666666666,0.4809384164222874,0
ASVRLMDNQBUD9,news,argumentative,17,6,7,0,4,9,4,5,0,4,0.0,0.4117647058823529,0.2352941176470588,0.4317548746518105,0
ASVRLMDNQBUD9,extremesports,argumentative,17,5,8,0,4,6,4,2,1,3,0.0,0.4705882352941176,0.2352941176470588,0.4872521246458923,0
ASVRLMDNQBUD9,animal,argumentative,16,7,7,0,2,5,2,3,1,1,0.0,0.4375,0.125,0.4891640866873065,0
ASVRLMDNQBUD9,extremesports,argumentative,22,5,12,0,5,6,6,0,0,6,0.0,0.5454545454545454,0.2272727272727272,0.5,0
A1VZSFHTU51JP0,audiobook,argumentative,34,7,19,0,8,9,8,1,2,6,0.0,0.5588235294117647,0.2352941176470588,0.4673629242819843,2
A2ONILC0LZKG6Y,athletes,argumentative,25,9,14,0,2,7,2,5,1,1,0.0,0.56,0.08,0.4734774066797642,0
A1VZSFHTU51JP0,dating,argumentative,28,9,15,0,4,10,4,6,0,4,0.0,0.5357142857142857,0.1428571428571428,0.5398230088495575,0
A3S67QA0SQVPUJ,school,argumentative,30,6,20,0,4,6,4,2,0,4,0.0,0.6666666666666666,0.1333333333333333,0.4408866995073892,2
A2W121DQXNQK1,animal,argumentative,22,7,10,0,5,7,5,2,1,4,0.0,0.4545454545454545,0.2272727272727272,0.4228456913827655,0
A3S67QA0SQVPUJ,news,argumentative,20,6,12,0,2,6,2,4,1,1,0.0,0.6,0.1,0.5055555555555555,0
A1TW2BZRRS874Z,animal,argumentative,19,7,7,1,4,9,5,4,2,3,0.0526315789473684,0.3684210526315789,0.2631578947368421,0.511049723756906,0
A3S67QA0SQVPUJ,pads,argumentative,25,7,14,0,4,7,4,3,2,2,0.0,0.56,0.16,0.4223433242506812,0
AZZA3J049G7R5,audiobook,argumentative,31,7,10,0,14,20,19,1,0,19,0.0,0.3225806451612903,0.4516129032258064,0.434622467771639,1
A2W121DQXNQK1,animal,argumentative,20,7,7,0,6,7,6,1,4,2,0.0,0.35,0.3,0.45,0
AZZA3J049G7R5,stereotype,argumentative,19,4,5,1,9,12,12,0,0,12,0.0526315789473684,0.2631578947368421,0.5263157894736842,0.4470802919708029,0
AZZA3J049G7R5,dating,argumentative,33,9,7,1,16,20,17,3,0,17,0.0303030303030303,0.2121212121212121,0.5151515151515151,0.4448336252189142,1
AZZA3J049G7R5,stereotype,argumentative,20,4,5,0,11,18,12,6,1,11,0.0,0.25,0.55,0.5011820330969267,0
A3S67QA0SQVPUJ,screen,argumentative,27,6,18,0,3,6,3,3,2,1,0.0,0.6666666666666666,0.1111111111111111,0.5386740331491713,2
A1198W1SPF1R4,dating,argumentative,21,9,3,0,9,13,12,1,4,8,0.0,0.1428571428571428,0.4285714285714285,0.53125,0
APRZ7BR8C0ZMQ,school,argumentative,32,6,24,0,2,4,2,2,0,2,0.0,0.75,0.0625,0.4807692307692308,2
A1198W1SPF1R4,animal,argumentative,19,7,8,0,4,10,4,6,0,4,0.0,0.4210526315789473,0.2105263157894736,0.4494047619047619,0
A1E235KE3CSO7H,extremesports,argumentative,20,5,13,0,2,9,2,7,1,1,0.0,0.65,0.1,0.5925925925925926,0
A2QKAA5YS0P4CI,dating,argumentative,22,9,10,0,3,10,3,7,2,1,0.0,0.4545454545454545,0.1363636363636363,0.4467005076142132,0
A324VBRLXHG5IB,stereotype,argumentative,14,4,6,0,4,8,5,3,2,3,0.0,0.4285714285714285,0.2857142857142857,0.6412698412698413,0
A3P9TM5PRYBH90,news,argumentative,19,6,11,0,2,7,2,5,0,2,0.0,0.5789473684210527,0.1052631578947368,0.564625850340136,0
A3P9TM5PRYBH90,news,argumentative,22,6,13,0,3,5,3,2,2,1,0.0,0.5909090909090909,0.1363636363636363,0.4912280701754385,0
A3P9TM5PRYBH90,screen,argumentative,22,6,12,0,4,4,4,0,2,2,0.0,0.5454545454545454,0.1818181818181818,0.5449101796407185,0
A2WGW5Y3ZFBDEC,athletes,argumentative,28,9,3,1,15,24,19,5,0,19,0.0357142857142857,0.1071428571428571,0.5714285714285714,0.448943661971831,1
A2WGW5Y3ZFBDEC,animal,argumentative,31,7,10,1,13,22,15,7,0,15,0.032258064516129,0.3225806451612903,0.4516129032258064,0.4285714285714285,1
A2WGW5Y3ZFBDEC,audiobook,argumentative,26,7,4,1,14,24,17,7,0,17,0.0384615384615384,0.1538461538461538,0.5769230769230769,0.4372384937238494,1
A2WGW5Y3ZFBDEC,audiobook,argumentative,20,7,1,1,11,22,19,3,0,19,0.05,0.05,0.6,0.501010101010101,1
A1198W1SPF1R4,pads,argumentative,21,7,7,0,7,10,7,3,1,6,0.0,0.3333333333333333,0.3333333333333333,0.4853420195439739,0
A1TW2BZRRS874Z,animal,argumentative,22,7,14,0,1,9,1,8,1,0,0.0,0.6363636363636364,0.0454545454545454,0.547486033519553,0
A1TW2BZRRS874Z,screen,argumentative,18,6,10,0,2,6,2,4,1,1,0.0,0.5555555555555556,0.1111111111111111,0.5234159779614325,0
A1PTH9KTRO06EG,news,argumentative,25,6,18,0,1,3,1,2,0,1,0.0,0.72,0.04,0.4503968253968254,2
A1TW2BZRRS874Z,school,argumentative,16,6,7,0,3,6,3,3,2,1,0.0,0.4375,0.1875,0.5776892430278885,0
A1TW2BZRRS874Z,pads,argumentative,20,7,12,0,1,6,1,5,1,0,0.0,0.6,0.05,0.6229508196721312,0
A1PTH9KTRO06EG,screen,argumentative,29,6,22,0,1,2,1,1,1,0,0.0,0.7586206896551724,0.0344827586206896,0.4702602230483271,2
A2W121DQXNQK1,pads,argumentative,23,7,12,0,4,6,5,1,2,3,0.0,0.5217391304347826,0.1739130434782608,0.4497816593886463,0
AZZA3J049G7R5,animal,argumentative,22,7,3,1,11,17,14,3,0,14,0.0454545454545454,0.1363636363636363,0.5454545454545454,0.4239543726235741,1
AZZA3J049G7R5,animal,argumentative,26,7,5,0,14,19,15,4,1,14,0.0,0.1923076923076923,0.5384615384615384,0.3892857142857143,1
AZZA3J049G7R5,screen,argumentative,27,6,5,1,15,17,17,0,0,17,0.037037037037037,0.1851851851851851,0.5925925925925926,0.4739495798319327,1
AZZA3J049G7R5,extremesports,argumentative,29,5,4,1,19,25,21,4,0,21,0.0344827586206896,0.1379310344827586,0.6896551724137931,0.4707112970711297,1
A2W121DQXNQK1,extremesports,argumentative,20,5,10,0,5,6,5,1,3,2,0.0,0.5,0.25,0.4661190965092402,0
AZZA3J049G7R5,dating,argumentative,28,9,6,1,12,14,13,1,0,13,0.0357142857142857,0.2142857142857142,0.4642857142857143,0.4623430962343096,0
A1VZSFHTU51JP0,school,argumentative,30,6,17,0,7,13,7,6,0,7,0.0,0.5666666666666667,0.2333333333333333,0.4353932584269663,0
AZZA3J049G7R5,news,argumentative,20,6,6,1,7,22,8,14,2,6,0.05,0.3,0.4,0.4103896103896104,0
A2W121DQXNQK1,dating,argumentative,28,9,15,0,4,5,4,1,2,2,0.0,0.5357142857142857,0.1428571428571428,0.4517374517374517,0
A1TW2BZRRS874Z,audiobook,argumentative,15,7,4,0,4,6,4,2,4,0,0.0,0.2666666666666666,0.2666666666666666,0.6290322580645161,0
AZZA3J049G7R5,news,argumentative,23,6,3,1,13,15,14,1,0,14,0.0434782608695652,0.1304347826086956,0.6086956521739131,0.4671403197158081,1
A1TW2BZRRS874Z,animal,argumentative,17,7,9,0,1,7,1,6,1,0,0.0,0.5294117647058824,0.0588235294117647,0.5637393767705382,0
A2W121DQXNQK1,animal,argumentative,23,7,12,0,4,10,4,6,3,1,0.0,0.5217391304347826,0.1739130434782608,0.4042179261862917,0
A2WGW5Y3ZFBDEC,stereotype,argumentative,19,4,2,1,12,24,19,5,0,19,0.0526315789473684,0.1052631578947368,0.6842105263157895,0.4102564102564102,1
ANCIB6B6EBBIJ,screen,argumentative,20,6,10,0,4,5,4,1,3,1,0.0,0.5,0.2,0.515970515970516,0
A2W121DQXNQK1,stereotype,argumentative,16,4,10,0,2,8,2,6,0,2,0.0,0.625,0.125,0.4823232323232323,0
ANCIB6B6EBBIJ,school,argumentative,23,6,13,1,3,8,4,4,0,4,0.0434782608695652,0.5652173913043478,0.1739130434782608,0.5295950155763239,0
ANCIB6B6EBBIJ,audiobook,argumentative,15,7,5,0,3,4,3,1,2,1,0.0,0.3333333333333333,0.2,0.5622489959839357,0
ANCIB6B6EBBIJ,pads,argumentative,16,7,6,0,3,5,3,2,3,0,0.0,0.375,0.1875,0.5,0
A1TW2BZRRS874Z,dating,argumentative,18,9,8,0,1,3,1,2,1,0,0.0,0.4444444444444444,0.0555555555555555,0.5985401459854015,0
A1TW2BZRRS874Z,news,argumentative,17,6,9,0,2,10,2,8,0,2,0.0,0.5294117647058824,0.1176470588235294,0.5352564102564102,0
A1TW2BZRRS874Z,news,argumentative,20,6,13,0,1,5,1,4,1,0,0.0,0.65,0.05,0.5671140939597316,0
A1TW2BZRRS874Z,extremesports,argumentative,17,5,11,0,1,6,1,5,0,1,0.0,0.6470588235294118,0.0588235294117647,0.5784615384615385,0
ASVRLMDNQBUD9,athletes,argumentative,21,9,8,1,3,6,4,2,1,3,0.0476190476190476,0.3809523809523809,0.1904761904761904,0.5607235142118863,0
A1PTH9KTRO06EG,animal,argumentative,31,7,23,0,1,3,1,2,0,1,0.0,0.7419354838709677,0.032258064516129,0.4098073555166375,2
A1TW2BZRRS874Z,dating,argumentative,24,9,14,0,1,7,1,6,0,1,0.0,0.5833333333333334,0.0416666666666666,0.5149700598802395,0
ASVRLMDNQBUD9,audiobook,argumentative,22,7,11,0,4,7,5,2,2,3,0.0,0.5,0.1818181818181818,0.4507772020725388,0
A1TW2BZRRS874Z,stereotype,argumentative,16,4,11,0,1,5,1,4,1,0,0.0,0.6875,0.0625,0.629757785467128,0
ASVRLMDNQBUD9,screen,argumentative,26,6,13,0,7,8,7,1,1,6,0.0,0.5,0.2692307692307692,0.4964871194379391,0
A1TW2BZRRS874Z,pads,argumentative,24,7,15,0,2,12,2,10,1,1,0.0,0.625,0.0833333333333333,0.495575221238938,0
A1TW2BZRRS874Z,extremesports,argumentative,19,5,10,0,4,8,4,4,0,4,0.0,0.5263157894736842,0.2105263157894736,0.5355191256830601,0
AZZA3J049G7R5,extremesports,argumentative,26,5,6,1,14,16,16,0,0,16,0.0384615384615384,0.2307692307692307,0.5769230769230769,0.5129151291512916,1
A2W121DQXNQK1,screen,argumentative,22,6,12,0,4,5,4,1,3,1,0.0,0.5454545454545454,0.1818181818181818,0.4058219178082192,0
AZZA3J049G7R5,school,argumentative,22,6,3,1,12,19,17,2,0,17,0.0454545454545454,0.1363636363636363,0.5909090909090909,0.446676970633694,1
AZZA3J049G7R5,pads,argumentative,29,7,3,1,18,30,21,9,0,21,0.0344827586206896,0.1034482758620689,0.6551724137931034,0.4570230607966457,1
A2W121DQXNQK1,stereotype,argumentative,16,4,9,0,3,6,3,3,0,3,0.0,0.5625,0.1875,0.4279279279279279,0
AZZA3J049G7R5,athletes,argumentative,27,9,3,1,14,17,17,0,0,17,0.037037037037037,0.1111111111111111,0.5555555555555556,0.4880763116057233,1
A3S67QA0SQVPUJ,audiobook,argumentative,27,7,17,1,2,6,3,3,1,2,0.037037037037037,0.6296296296296297,0.1111111111111111,0.5295857988165681,0
AZZA3J049G7R5,screen,argumentative,30,6,6,1,17,22,19,3,0,19,0.0333333333333333,0.2,0.6,0.4885145482388974,1
A3S67QA0SQVPUJ,news,argumentative,28,6,19,0,3,6,3,3,3,0,0.0,0.6785714285714286,0.1071428571428571,0.4861111111111111,2
APRZ7BR8C0ZMQ,screen,argumentative,34,6,25,0,3,6,3,3,0,3,0.0,0.7352941176470589,0.088235294117647,0.4901574803149606,2
AZZA3J049G7R5,audiobook,argumentative,31,7,7,1,16,19,19,0,0,19,0.032258064516129,0.2258064516129032,0.5483870967741935,0.4012841091492777,1
AZZA3J049G7R5,athletes,argumentative,25,9,3,1,12,18,15,3,0,15,0.04,0.12,0.52,0.4469565217391304,1
APRZ7BR8C0ZMQ,stereotype,argumentative,30,4,22,0,4,4,4,0,0,4,0.0,0.7333333333333333,0.1333333333333333,0.4651162790697674,2
A2W121DQXNQK1,news,argumentative,21,6,9,0,6,8,6,2,1,5,0.0,0.4285714285714285,0.2857142857142857,0.4444444444444444,0
A3S67QA0SQVPUJ,stereotype,argumentative,24,4,16,0,4,6,4,2,1,3,0.0,0.6666666666666666,0.1666666666666666,0.5387096774193548,2
ANCIB6B6EBBIJ,stereotype,argumentative,17,4,8,0,5,5,5,0,1,4,0.0,0.4705882352941176,0.2941176470588235,0.5116279069767442,0
ANCIB6B6EBBIJ,screen,argumentative,15,6,4,0,5,9,6,3,3,3,0.0,0.2666666666666666,0.3333333333333333,0.547945205479452,0
ANCIB6B6EBBIJ,stereotype,argumentative,19,4,11,0,4,7,4,3,3,1,0.0,0.5789473684210527,0.2105263157894736,0.538961038961039,0
ANCIB6B6EBBIJ,audiobook,argumentative,21,7,10,0,4,7,4,3,1,3,0.0,0.4761904761904761,0.1904761904761904,0.4818181818181818,0
ANCIB6B6EBBIJ,dating,argumentative,23,9,9,0,5,8,6,2,3,3,0.0,0.391304347826087,0.217391304347826,0.5341246290801187,0
A118BQHK3S4UDV,dating,argumentative,27,9,11,0,7,9,9,0,2,7,0.0,0.4074074074074074,0.2592592592592592,0.4834307992202729,0
A118BQHK3S4UDV,athletes,argumentative,25,9,10,0,6,11,6,5,2,4,0.0,0.4,0.24,0.4949899799599198,0
A2WGW5Y3ZFBDEC,stereotype,argumentative,25,4,3,1,17,30,24,6,0,24,0.04,0.12,0.72,0.4299610894941634,1
A2W121DQXNQK1,pads,argumentative,22,7,8,0,7,8,7,1,2,5,0.0,0.3636363636363636,0.3181818181818182,0.4274809160305343,0
ASVRLMDNQBUD9,stereotype,argumentative,18,4,7,1,6,10,7,3,0,7,0.0555555555555555,0.3888888888888889,0.3888888888888889,0.5709969788519638,0
A2W121DQXNQK1,extremesports,argumentative,20,5,9,0,6,8,6,2,4,2,0.0,0.45,0.3,0.4316546762589928,0
ASVRLMDNQBUD9,dating,argumentative,30,9,15,0,6,9,7,2,0,7,0.0,0.5,0.2,0.5134408602150538,0
ANCIB6B6EBBIJ,news,argumentative,19,6,11,0,2,5,2,3,1,1,0.0,0.5789473684210527,0.1052631578947368,0.4155124653739612,0
ANCIB6B6EBBIJ,extremesports,argumentative,20,5,9,0,6,7,7,0,3,4,0.0,0.45,0.3,0.5107398568019093,0
A2W121DQXNQK1,news,argumentative,18,6,10,0,2,6,3,3,1,2,0.0,0.5555555555555556,0.1111111111111111,0.4349442379182156,0
ANCIB6B6EBBIJ,pads,argumentative,17,7,7,0,3,4,3,1,2,1,0.0,0.4117647058823529,0.1764705882352941,0.4945945945945946,0
A2W121DQXNQK1,dating,argumentative,24,9,10,0,5,6,5,1,2,3,0.0,0.4166666666666667,0.2083333333333333,0.444022770398482,0
ANCIB6B6EBBIJ,school,argumentative,21,6,8,1,6,9,7,2,1,6,0.0476190476190476,0.3809523809523809,0.3333333333333333,0.4909560723514212,0
ANCIB6B6EBBIJ,athletes,argumentative,20,9,6,1,4,7,5,2,1,4,0.05,0.3,0.25,0.5011933174224343,0
A1VZSFHTU51JP0,athletes,argumentative,36,9,18,0,9,13,9,4,2,7,0.0,0.5,0.25,0.4921259842519685,0
A1VZSFHTU51JP0,stereotype,argumentative,22,4,17,0,1,10,1,9,0,1,0.0,0.7727272727272727,0.0454545454545454,0.6164874551971327,0
A1VZSFHTU51JP0,screen,argumentative,30,6,17,1,6,10,7,3,3,4,0.0333333333333333,0.5666666666666667,0.2333333333333333,0.4974489795918367,0
A1VZSFHTU51JP0,extremesports,argumentative,34,5,20,0,9,11,9,2,0,9,0.0,0.5882352941176471,0.2647058823529412,0.492099322799097,2
A1VZSFHTU51JP0,pads,argumentative,31,7,17,0,7,13,8,5,1,7,0.0,0.5483870967741935,0.2258064516129032,0.5065963060686016,0
A1VZSFHTU51JP0,dating,argumentative,30,9,17,0,4,14,4,10,0,4,0.0,0.5666666666666667,0.1333333333333333,0.5157068062827225,0
A1198W1SPF1R4,school,argumentative,22,6,8,0,8,10,9,1,4,5,0.0,0.3636363636363636,0.3636363636363636,0.4694444444444444,0
A1TW2BZRRS874Z,dating,argumentative,19,9,7,0,3,6,3,3,2,1,0.0,0.3684210526315789,0.1578947368421052,0.5027777777777778,0
A1TW2BZRRS874Z,animal,argumentative,19,7,10,0,2,6,2,4,1,1,0.0,0.5263157894736842,0.1052631578947368,0.5096618357487923,0
A2WGW5Y3ZFBDEC,news,argumentative,26,6,9,0,11,17,14,3,2,12,0.0,0.3461538461538461,0.4230769230769231,0.3745519713261648,0
A1TW2BZRRS874Z,news,argumentative,18,6,8,0,4,7,4,3,2,2,0.0,0.4444444444444444,0.2222222222222222,0.4986376021798365,0
A1TW2BZRRS874Z,stereotype,argumentative,19,4,12,0,3,6,3,3,2,1,0.0,0.631578947368421,0.1578947368421052,0.5962264150943396,0
A1TW2BZRRS874Z,athletes,argumentative,18,9,8,0,1,7,1,6,0,1,0.0,0.4444444444444444,0.0555555555555555,0.553475935828877,0
A2W121DQXNQK1,dating,argumentative,25,9,8,0,8,9,8,1,4,4,0.0,0.32,0.32,0.4532520325203252,0
A2W121DQXNQK1,stereotype,argumentative,20,4,8,1,7,8,8,0,3,5,0.05,0.4,0.4,0.4309701492537313,0
A2W121DQXNQK1,pads,argumentative,22,7,8,0,7,7,7,0,2,5,0.0,0.3636363636363636,0.3181818181818182,0.445054945054945,0
A2W121DQXNQK1,stereotype,argumentative,17,4,7,0,6,9,6,3,1,5,0.0,0.4117647058823529,0.3529411764705882,0.4129032258064516,0
A345TDMHP3DQ3G,dating,argumentative,31,9,5,1,16,38,21,17,1,20,0.032258064516129,0.1612903225806451,0.5483870967741935,0.4496402877697841,1
A345TDMHP3DQ3G,pads,argumentative,38,7,5,1,25,44,30,14,1,29,0.0263157894736842,0.131578947368421,0.6842105263157895,0.3824817518248175,1
